CMS Certification Number (CCN);Facility Name;Address Line 1;Address Line 2;City;State;Zip Code;County Name;CMS Region;Measure Code;Score;Footnote;Start Date;End Date
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_017_01_PPR_PD_RSRR_97_5;19.89;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_017_01_PPR_PD_VOLUME;205;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_NUMBER;58;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_OBS_RATE;28.71;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_RS_RATE;22.89;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_RS_RATE_2_5;18.56;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_RS_RATE_97_5;27.43;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_018_02_DTC_VOLUME;202;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_019_01_MSPB_NUMB;172;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_019_01_MSPB_SCORE;1.02;;10/01/2017;09/30/2019
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_020_01_DENOMINATOR;139;;07/01/2020;03/31/2021
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_020_01_NUMERATOR;125;;07/01/2020;03/31/2021
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_020_01_OBS_RATE;89.9;;07/01/2020;03/31/2021
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_021_01_ADJ_RATE;1.1;;07/01/2020;03/31/2021
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_021_01_DENOMINATOR;116;;07/01/2020;03/31/2021
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_021_01_NUMERATOR;1;;07/01/2020;03/31/2021
262019;MOSIAC LIFE CARE AT ST JOSEPH;5325 FARAON STREET;;SAINT JOSEPH;MO;64506;Buchanan;7;L_021_01_OBS_RATE;0.9;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_CI_LOWER;1.168;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_CI_UPPER;5.283;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_COMP_PERF;Worse than the National Benchmark;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_DOPC_DAYS;2125;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_ELIGCASES;2.621;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_NUMERATOR;7;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_006_01_SIR;2.671;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_CI_LOWER;1.424;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_CI_UPPER;5.82;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_COMP_PERF;Worse than the National Benchmark;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_DOPC_DAYS;2630;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_ELIGCASES;2.61;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_NUMERATOR;8;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_007_01_SIR;3.065;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_009_02_DENOMINATOR;201;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_009_02_NUMERATOR;201;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_009_02_OBS_RATE;100;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_010_02_DENOMINATOR;201;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_010_02_NUMERATOR;201;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_010_02_OBS_RATE;100;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_011_04_ADJ_CHG_MOBL_SCORE;11.2;;04/01/2019;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_011_04_DENOMINATOR;65;;04/01/2019;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_011_04_OBS_CHG_MOBL_SCORE;12.1;;04/01/2019;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_012_01_DENOMINATOR;201;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_012_01_NUMERATOR;0;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_012_01_OBS_RATE;0;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_CI_LOWER;Not Available;6;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_CI_UPPER;0.478;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_COMP_PERF;Better than the National Benchmark;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_DOPC_DAYS;6227;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_ELIGCASES;6.263;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_NUMERATOR;0;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_014_01_SIR;0;;01/01/2019;12/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_015_01_DENOMINATOR;151;;10/01/2018;03/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_015_01_NUMERATOR;125;;10/01/2018;03/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_015_01_OBS_RATE;82.8;;10/01/2018;03/31/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_OBS;7.73;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_OBS_READM;15;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_RSRR;12.74;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_RSRR_2_5;9.94;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_RSRR_97_5;15.73;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_017_01_PPR_PD_VOLUME;194;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_NUMBER;32;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_OBS_RATE;14.41;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_RS_RATE;16.31;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_RS_RATE_2_5;12.05;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_RS_RATE_97_5;21.31;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_018_02_DTC_VOLUME;222;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_019_01_MSPB_NUMB;187;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_019_01_MSPB_SCORE;0.86;;10/01/2017;09/30/2019
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_020_01_DENOMINATOR;201;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_020_01_NUMERATOR;196;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_020_01_OBS_RATE;97.5;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_021_01_ADJ_RATE;8.3;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_021_01_DENOMINATOR;192;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_021_01_NUMERATOR;16;;07/01/2020;03/31/2021
262020;LANDMARK HOSPITAL OF COLUMBIA, LLC;604 OLD HIGHWAY 63 NORTH;;COLUMBIA;MO;65201;Boone;7;L_021_01_OBS_RATE;8.3;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_CI_LOWER;0.338;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_CI_UPPER;2.046;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_DOPC_DAYS;4393;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_ELIGCASES;5.417;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_NUMERATOR;5;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_006_01_SIR;0.923;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_CI_LOWER;0.341;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_CI_UPPER;3.647;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_DOPC_DAYS;4566;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_ELIGCASES;2.239;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_NUMERATOR;3;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_007_01_SIR;1.34;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_009_02_DENOMINATOR;397;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_009_02_NUMERATOR;397;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_009_02_OBS_RATE;100;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_010_02_DENOMINATOR;397;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_010_02_NUMERATOR;397;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_010_02_OBS_RATE;100;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_011_04_ADJ_CHG_MOBL_SCORE;14.5;;04/01/2019;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_011_04_DENOMINATOR;70;;04/01/2019;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_011_04_OBS_CHG_MOBL_SCORE;17;;04/01/2019;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_012_01_DENOMINATOR;397;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_012_01_NUMERATOR;0;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_012_01_OBS_RATE;0;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_CI_LOWER;0.03;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_CI_UPPER;0.598;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_COMP_PERF;Better than the National Benchmark;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_DOPC_DAYS;12455;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_ELIGCASES;11.05;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_NUMERATOR;2;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_014_01_SIR;0.181;;01/01/2019;12/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_015_01_DENOMINATOR;215;;10/01/2018;03/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_015_01_NUMERATOR;204;;10/01/2018;03/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_015_01_OBS_RATE;94.9;;10/01/2018;03/31/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_OBS;9.81;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_OBS_READM;31;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_RSRR;13.74;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_RSRR_2_5;11.34;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_RSRR_97_5;16.74;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_017_01_PPR_PD_VOLUME;316;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_COMP_PERF;Better than the National Rate;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_NUMBER;102;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_OBS_RATE;26.91;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_RS_RATE;24.86;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_RS_RATE_2_5;20.85;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_RS_RATE_97_5;29.44;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_018_02_DTC_VOLUME;379;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_019_01_MSPB_NUMB;286;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_019_01_MSPB_SCORE;0.98;;10/01/2017;09/30/2019
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_020_01_DENOMINATOR;397;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_020_01_NUMERATOR;365;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_020_01_OBS_RATE;91.9;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_021_01_ADJ_RATE;0.4;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_021_01_DENOMINATOR;341;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_021_01_NUMERATOR;1;;07/01/2020;03/31/2021
272001;ADVANCED CARE HOSPITAL OF MONTANA;3528 GABEL RD;;BILLINGS;MT;59102;Yellowstone;8;L_021_01_OBS_RATE;0.3;;07/01/2020;03/31/2021
282000;MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN;5401 SOUTH ST;;LINCOLN;NE;68506;Lancaster;7;L_006_01_CI_LOWER;0.392;;01/01/2019;12/31/2019
282000;MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN;5401 SOUTH ST;;LINCOLN;NE;68506;Lancaster;7;L_006_01_CI_UPPER;2.37;;01/01/2019;12/31/2019
282000;MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN;5401 SOUTH ST;;LINCOLN;NE;68506;Lancaster;7;L_006_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
